Date,Open,High,Low,Close,Volume
6-Jun-17,67.29,67.77,67.15,67.41,5662306
5-Jun-17,67.49,67.88,67.31,67.56,2297745
2-Jun-17,67.50,67.56,66.66,67.47,6530984
1-Jun-17,66.91,67.44,66.66,67.39,3770282
31-May-17,66.64,67.10,66.43,66.91,3848403
30-May-17,66.69,66.69,66.29,66.49,5077526
26-May-17,67.13,67.13,66.70,66.79,2559411
25-May-17,66.67,67.04,66.54,66.88,4639756
24-May-17,66.17,66.61,65.85,66.49,3141783
23-May-17,66.00,66.30,65.66,66.01,4913145
22-May-17,65.40,65.86,65.17,65.79,3313689
19-May-17,65.11,65.52,64.90,65.42,3559680
18-May-17,64.16,65.32,63.96,65.02,4029632
17-May-17,64.74,65.00,64.29,64.50,3892923
16-May-17,64.64,65.25,64.26,65.19,3239812
15-May-17,64.40,64.72,64.13,64.49,6625291
12-May-17,64.32,64.68,64.04,64.39,4268792
11-May-17,63.60,64.32,63.60,64.25,3053031
10-May-17,63.99,64.30,63.66,63.97,3430070
9-May-17,63.51,64.34,63.39,64.17,3534020
8-May-17,63.19,64.43,63.00,64.28,6847989
5-May-17,61.69,63.34,61.50,63.22,8224676
4-May-17,60.76,61.15,60.56,60.75,5479645
3-May-17,60.72,60.80,60.21,60.56,3562530
2-May-17,60.33,60.81,60.20,60.49,3963254
1-May-17,60.40,60.75,60.16,60.35,5007155
28-Apr-17,59.74,60.40,59.44,60.23,4694358
27-Apr-17,59.45,59.72,59.31,59.70,3230201
26-Apr-17,59.05,59.65,58.97,59.42,3920733
25-Apr-17,58.93,59.37,58.76,59.09,3112331
24-Apr-17,58.64,59.19,58.45,58.89,4201668
21-Apr-17,57.98,57.98,57.64,57.85,4882033
20-Apr-17,58.01,58.24,57.50,57.78,5152199
19-Apr-17,57.97,58.32,57.86,57.97,4071255
18-Apr-17,58.35,58.41,57.65,57.87,5333546
17-Apr-17,58.63,58.82,58.51,58.70,2931828
13-Apr-17,58.77,59.06,58.29,58.35,3872285
12-Apr-17,58.94,59.01,58.48,58.66,2590719
11-Apr-17,58.73,59.20,58.40,58.88,3612932
10-Apr-17,58.29,59.10,58.20,58.97,4501007
7-Apr-17,58.41,58.67,58.02,58.43,3234869
6-Apr-17,58.06,58.42,57.72,58.14,3085473
5-Apr-17,58.22,59.10,57.92,58.06,4115186
4-Apr-17,57.99,58.44,57.61,58.21,3772944
3-Apr-17,59.55,59.95,58.17,58.25,5459727
31-Mar-17,59.09,59.82,59.02,59.52,3463580
30-Mar-17,59.20,59.32,58.90,59.24,1771215
29-Mar-17,58.89,59.20,58.42,59.08,3267800
28-Mar-17,58.49,59.34,58.31,59.04,3814462
27-Mar-17,58.13,58.86,58.06,58.71,3187782
24-Mar-17,59.01,59.29,58.54,58.62,2988236
23-Mar-17,59.25,59.34,58.37,58.76,4737701
22-Mar-17,58.54,59.50,58.52,59.46,4385295
21-Mar-17,59.11,59.40,58.40,58.53,3243219
20-Mar-17,58.56,59.40,58.44,58.98,4487733
17-Mar-17,59.84,59.89,58.19,58.56,6738370
16-Mar-17,59.75,60.00,59.26,59.41,3559970
15-Mar-17,59.19,59.45,58.76,59.26,3216822
14-Mar-17,59.77,59.78,58.92,59.16,3696925
13-Mar-17,58.59,59.34,58.49,59.25,3775030
10-Mar-17,58.25,59.28,58.11,58.74,5171881
9-Mar-17,57.60,57.75,57.00,57.67,4193560
8-Mar-17,57.77,57.99,57.15,57.49,5617903
7-Mar-17,58.82,59.30,57.77,57.84,5336508
6-Mar-17,59.45,59.55,58.49,58.83,5801207
3-Mar-17,59.95,60.26,59.69,59.88,5101464
2-Mar-17,59.96,60.33,59.67,60.17,2850845
1-Mar-17,59.71,60.39,59.49,60.25,5163273
28-Feb-17,59.30,59.58,59.12,59.27,5466257
27-Feb-17,59.49,59.67,59.11,59.58,4908486
24-Feb-17,58.96,59.50,58.75,59.50,3169397
23-Feb-17,58.80,59.30,58.62,59.15,3676991
22-Feb-17,58.23,58.80,57.92,58.75,3238914
21-Feb-17,57.92,58.69,57.66,58.62,4275120
17-Feb-17,58.01,58.44,57.62,57.96,3777629
16-Feb-17,58.25,58.48,57.75,58.10,4158165
15-Feb-17,57.07,58.40,57.07,58.13,5636202
14-Feb-17,57.29,57.69,57.18,57.36,10115420
13-Feb-17,57.75,58.00,57.53,57.64,6744771
10-Feb-17,58.00,58.34,57.37,57.40,6935534
9-Feb-17,57.00,58.41,56.29,58.00,13235505
8-Feb-17,57.00,57.49,54.76,56.45,20858317
7-Feb-17,52.71,54.17,52.64,53.79,7606698
6-Feb-17,53.48,53.48,52.44,52.76,7776859
3-Feb-17,52.07,52.54,51.66,52.50,6176824
2-Feb-17,52.70,52.82,51.58,51.68,7972346
1-Feb-17,52.68,52.91,51.95,52.45,7478443
31-Jan-17,52.03,53.14,51.52,52.59,10176811
30-Jan-17,55.23,55.25,53.53,53.66,9261818
27-Jan-17,56.30,56.63,56.05,56.13,3010853
26-Jan-17,57.47,57.68,56.26,56.27,3406222
25-Jan-17,56.82,57.57,56.58,57.55,5277630
24-Jan-17,56.25,56.72,55.75,56.61,3613844
23-Jan-17,56.88,56.95,55.67,56.17,4443992
20-Jan-17,56.87,57.12,56.46,56.85,4485278
19-Jan-17,57.25,57.43,56.49,56.65,3147465
18-Jan-17,56.63,57.64,56.60,57.36,3970503
17-Jan-17,56.50,56.88,56.32,56.58,3470151
13-Jan-17,56.84,57.12,56.27,56.52,6223342
12-Jan-17,57.17,57.17,56.16,56.99,3599464
11-Jan-17,56.46,57.09,56.27,57.01,6377133
10-Jan-17,56.43,56.93,55.94,56.66,4710677
9-Jan-17,57.60,57.75,56.45,56.58,7006285
6-Jan-17,57.14,58.00,56.38,57.87,6091157
5-Jan-17,57.35,57.46,56.98,57.09,5166417
4-Jan-17,56.48,57.40,56.20,57.32,3572394
3-Jan-17,56.65,56.78,56.01,56.52,3149600
30-Dec-16,56.23,56.51,55.79,56.03,2921645
29-Dec-16,56.06,56.60,56.03,56.18,1679631
28-Dec-16,56.82,57.04,56.04,56.15,2164594
27-Dec-16,56.50,57.07,56.42,56.62,2211903
23-Dec-16,56.39,56.90,56.08,56.49,3366663
22-Dec-16,56.44,56.54,55.58,56.45,4317076
21-Dec-16,56.04,56.59,55.98,56.28,2750534
20-Dec-16,56.72,56.74,56.20,56.42,2809502
19-Dec-16,56.19,56.93,56.19,56.69,3975586
16-Dec-16,56.67,56.89,55.85,56.26,6721058
15-Dec-16,56.30,57.00,56.00,56.80,3865519
14-Dec-16,56.90,57.16,56.21,56.34,5817000
13-Dec-16,55.90,56.83,55.90,56.69,5531849
12-Dec-16,55.69,56.08,55.24,55.89,4128655
9-Dec-16,56.38,56.48,55.42,55.84,3590732
8-Dec-16,56.99,56.99,55.88,56.17,6757742
7-Dec-16,55.35,57.20,55.00,57.10,8329977
6-Dec-16,54.86,55.34,54.20,55.30,5425561
5-Dec-16,54.04,55.09,53.95,54.76,6418593
2-Dec-16,53.86,54.56,53.75,54.02,4625363
1-Dec-16,55.24,55.57,53.89,54.08,6484592
30-Nov-16,55.75,56.26,54.98,55.08,5043798
29-Nov-16,56.80,56.95,55.52,55.63,7217553
28-Nov-16,58.02,58.50,56.83,56.95,24846803
25-Nov-16,52.04,53.51,52.00,53.25,5414012
23-Nov-16,52.60,52.65,51.35,51.86,11782804
22-Nov-16,53.11,53.55,52.37,53.18,13416651
21-Nov-16,55.53,55.67,54.68,55.10,6516619
18-Nov-16,56.50,56.86,55.04,55.57,10857486
17-Nov-16,55.25,56.94,55.13,56.38,10510520
16-Nov-16,53.79,55.45,53.77,55.33,7337021
15-Nov-16,53.94,54.41,53.75,54.17,5899594
14-Nov-16,54.07,54.28,53.09,53.95,8622194
11-Nov-16,53.80,54.12,52.82,53.95,10084371
10-Nov-16,53.46,54.66,52.96,53.81,9834018
9-Nov-16,52.51,53.19,51.46,53.01,21742599
8-Nov-16,54.75,55.23,54.33,54.89,6802202
7-Nov-16,54.00,55.25,53.52,54.75,10761832
4-Nov-16,51.53,52.98,51.50,52.08,8291603
3-Nov-16,51.52,51.94,51.38,51.65,5407739
2-Nov-16,51.49,52.19,51.22,51.41,3494537
1-Nov-16,51.99,51.99,51.12,51.50,4121556
31-Oct-16,51.90,51.98,51.16,51.35,3866394
28-Oct-16,51.52,51.96,51.40,51.57,6042419
27-Oct-16,51.04,51.50,50.86,51.30,3780268
26-Oct-16,50.55,51.12,50.43,50.87,3386488
25-Oct-16,50.39,51.04,50.31,50.64,7715605
24-Oct-16,50.20,50.90,50.11,50.45,6622642
21-Oct-16,49.93,50.02,49.35,49.71,4665071
20-Oct-16,50.70,50.70,49.72,50.08,5684016
19-Oct-16,50.43,50.84,50.25,50.39,3236035
18-Oct-16,50.27,50.63,49.70,50.22,4249697
17-Oct-16,50.49,50.92,50.06,50.10,3351062
14-Oct-16,50.70,51.66,50.33,50.34,6275455
13-Oct-16,49.79,51.37,49.68,51.25,9048017
12-Oct-16,50.94,50.94,49.74,49.98,3760901
11-Oct-16,50.37,50.56,49.54,49.89,3735529
10-Oct-16,50.77,50.95,50.36,50.45,2792315
7-Oct-16,51.28,51.37,50.28,50.35,3834245
6-Oct-16,51.08,51.41,50.62,51.21,4083172
5-Oct-16,50.36,51.43,50.06,50.90,5255075
4-Oct-16,51.10,51.25,49.92,50.09,7811066
3-Oct-16,48.66,51.26,48.50,50.40,16804000
30-Sep-16,48.83,49.76,45.44,47.71,53397247
29-Sep-16,55.21,55.93,54.99,55.00,4911915
28-Sep-16,54.49,54.96,54.16,54.89,5013287
27-Sep-16,54.17,54.74,53.92,54.40,2797780
26-Sep-16,54.35,54.35,53.61,54.15,4193596
23-Sep-16,54.14,54.56,53.71,54.41,4752213
22-Sep-16,54.03,54.32,53.62,54.21,5048459
21-Sep-16,52.98,53.49,52.92,53.45,3942092
20-Sep-16,53.60,53.68,52.95,52.96,5230606
19-Sep-16,53.72,54.02,53.01,53.33,4467687
16-Sep-16,53.94,53.97,52.86,53.32,7785231
15-Sep-16,53.26,54.41,52.91,54.10,6539045
14-Sep-16,54.03,54.98,53.95,54.03,4674575
13-Sep-16,55.72,55.77,54.48,55.00,6676936
12-Sep-16,55.17,56.52,55.05,56.40,5593350
9-Sep-16,56.36,56.36,55.23,55.23,4507480
8-Sep-16,57.93,57.94,56.06,56.16,5701394
7-Sep-16,58.69,59.00,58.22,58.38,3824743
6-Sep-16,58.27,58.66,58.12,58.66,2586099
2-Sep-16,57.95,58.61,57.88,58.36,3672655
1-Sep-16,57.75,57.87,56.95,57.59,3352440
31-Aug-16,57.73,57.91,57.06,57.44,3368016
30-Aug-16,58.09,58.19,57.50,57.91,2430124
29-Aug-16,57.75,58.10,57.45,57.85,2221123
26-Aug-16,57.62,58.20,57.33,57.87,3397186
25-Aug-16,57.70,57.97,57.34,57.57,2349481
24-Aug-16,58.03,58.25,57.35,57.67,4697876
23-Aug-16,57.60,58.66,57.53,58.15,5375295
22-Aug-16,56.98,57.81,56.85,57.74,2510419
19-Aug-16,57.02,57.65,56.93,57.14,3386313
18-Aug-16,56.79,57.00,56.32,56.94,3386666
17-Aug-16,57.25,57.45,56.42,57.00,5413007
16-Aug-16,57.65,57.98,57.28,57.30,3664444
15-Aug-16,58.00,58.31,57.29,57.88,5675824
12-Aug-16,57.16,58.25,57.06,58.20,3788831
11-Aug-16,57.82,57.92,57.12,57.33,3232492
10-Aug-16,57.89,57.89,57.31,57.53,2878148
9-Aug-16,58.20,58.47,57.59,57.67,4352230
8-Aug-16,59.64,59.71,58.24,58.31,5272065
5-Aug-16,58.09,60.47,56.85,59.71,8794082
4-Aug-16,58.22,58.96,57.89,58.77,5096850
3-Aug-16,57.85,58.31,57.50,58.15,2504215
2-Aug-16,58.15,58.51,57.53,57.85,3796826
1-Aug-16,57.58,58.48,57.36,58.45,2993610
29-Jul-16,58.03,58.08,57.17,57.49,2937935
28-Jul-16,58.31,58.63,57.52,57.89,2459947
27-Jul-16,58.55,58.55,57.88,58.25,2684976
26-Jul-16,58.34,58.91,58.33,58.62,3348952
25-Jul-16,58.25,58.40,57.88,58.40,3175457
22-Jul-16,58.59,58.59,57.53,58.36,3820408
21-Jul-16,58.54,58.83,58.22,58.31,3195172
20-Jul-16,57.74,58.82,57.50,58.72,3589195
19-Jul-16,57.85,58.04,57.48,57.67,4218095
18-Jul-16,57.84,58.03,57.63,57.98,3645482
15-Jul-16,57.52,58.07,56.52,57.76,6336358
14-Jul-16,59.07,59.41,58.73,58.94,2711612
13-Jul-16,58.69,58.86,58.05,58.49,3024059
12-Jul-16,57.99,58.68,57.95,58.36,3313050
11-Jul-16,58.08,58.71,58.08,58.44,2851087
8-Jul-16,57.39,58.16,57.11,57.93,3658249
7-Jul-16,56.84,57.47,56.61,56.84,2161202
6-Jul-16,55.98,56.84,55.42,56.77,5234806
5-Jul-16,56.70,56.87,56.09,56.40,6498727
1-Jul-16,57.16,58.16,57.00,57.20,8307127
30-Jun-16,57.37,57.48,56.70,57.24,5863116
29-Jun-16,56.74,57.51,56.30,57.09,6184109
28-Jun-16,56.38,56.69,55.62,56.00,6468515
27-Jun-16,57.42,57.55,55.16,55.48,7969566
24-Jun-16,60.00,60.04,57.96,58.01,9228117
23-Jun-16,62.44,62.71,61.63,62.70,2894107
22-Jun-16,61.48,62.15,61.43,61.72,3895631
21-Jun-16,61.46,61.85,61.19,61.60,3178880
20-Jun-16,60.50,61.76,60.42,61.30,3638388
17-Jun-16,59.88,60.02,58.94,59.55,3821420
16-Jun-16,59.25,59.86,58.59,59.71,3225859
15-Jun-16,60.86,60.86,59.51,59.63,3783887
