Date,Open,High,Low,Close,Volume
16-Jun-17,86.85,86.96,86.02,86.18,16936572
15-Jun-17,86.25,87.08,86.24,86.57,12509682
14-Jun-17,86.77,87.31,85.82,87.09,16175654
13-Jun-17,87.55,87.85,86.98,87.27,12557225
12-Jun-17,87.32,87.74,86.29,86.98,16053405
9-Jun-17,85.51,87.05,85.39,86.96,19120172
8-Jun-17,83.91,85.73,83.89,84.95,17950964
7-Jun-17,83.31,84.11,83.10,83.91,13711071
6-Jun-17,82.29,83.22,82.13,82.96,12196816
5-Jun-17,82.64,83.51,82.58,82.79,9080165
2-Jun-17,82.29,82.99,81.98,82.64,14998489
1-Jun-17,82.46,83.08,81.65,83.06,17123490
31-May-17,83.73,83.82,81.64,82.15,28327925
30-May-17,85.13,85.15,83.78,83.90,12603176
26-May-17,85.11,85.56,85.02,85.36,8113464
25-May-17,85.99,86.08,85.08,85.35,12238543
24-May-17,85.88,85.97,85.24,85.71,9923251
23-May-17,84.75,86.07,84.51,85.76,11753016
22-May-17,85.18,85.29,84.21,84.70,11635998
19-May-17,84.21,85.34,84.15,84.78,13412878
18-May-17,84.07,84.80,83.36,83.96,23350068
17-May-17,86.11,86.39,83.97,84.27,24679728
16-May-17,87.36,88.09,87.34,87.61,9794968
15-May-17,87.10,87.49,86.86,87.34,8835631
12-May-17,86.68,87.05,86.34,86.92,8738802
11-May-17,87.09,87.48,86.35,87.16,10907382
10-May-17,86.53,87.48,86.47,87.43,8334867
9-May-17,87.26,87.84,86.50,86.75,10273937
8-May-17,87.04,87.32,86.65,87.10,8162209
5-May-17,87.25,87.34,86.42,87.00,9436036
4-May-17,87.69,87.73,86.57,87.10,11540103
3-May-17,86.06,87.10,86.02,87.00,11540536
2-May-17,86.71,86.88,86.02,86.50,14414164
1-May-17,87.36,87.74,86.56,87.06,15712266
28-Apr-17,87.60,87.85,86.95,87.00,10755629
27-Apr-17,88.37,88.37,87.01,87.61,13329025
26-Apr-17,88.35,89.05,88.14,88.43,12832154
25-Apr-17,88.55,89.13,88.26,88.26,18253752
24-Apr-17,86.55,88.05,86.42,87.50,25468285
21-Apr-17,85.50,85.68,84.51,84.52,19820592
20-Apr-17,84.98,85.78,84.55,85.55,15635808
19-Apr-17,85.50,85.92,84.36,84.46,17588506
18-Apr-17,85.36,85.63,84.74,85.16,14127049
17-Apr-17,84.44,86.08,84.37,85.86,19071650
13-Apr-17,85.50,86.99,84.40,84.40,30529763
12-Apr-17,85.93,85.95,85.03,85.40,14730636
11-Apr-17,85.54,85.79,84.80,85.73,14690492
10-Apr-17,86.08,86.69,85.40,85.88,15081616
7-Apr-17,85.93,86.81,85.71,86.18,13097108
6-Apr-17,85.98,86.91,85.25,86.48,14379588
5-Apr-17,88.42,88.54,86.13,86.19,17635486
4-Apr-17,86.89,87.67,86.72,87.31,14280832
3-Apr-17,87.99,88.17,86.60,87.52,19831778
31-Mar-17,88.71,88.74,87.75,87.84,16987605
30-Mar-17,88.20,89.46,88.12,89.03,11630996
29-Mar-17,88.60,88.82,88.08,88.27,10207578
28-Mar-17,87.02,89.02,86.98,88.60,16264403
27-Mar-17,85.53,87.40,85.23,87.24,16689294
24-Mar-17,87.79,88.09,86.77,87.29,16093237
23-Mar-17,87.21,88.50,87.09,87.39,16090092
22-Mar-17,86.89,88.07,86.01,87.53,21741025
21-Mar-17,90.36,90.64,87.06,87.39,33089241
20-Mar-17,90.27,91.17,89.79,90.03,14623597
17-Mar-17,91.83,92.04,90.65,90.68,21734743
16-Mar-17,92.03,92.81,91.57,91.64,14492039
15-Mar-17,91.80,92.55,91.13,91.73,16601394
14-Mar-17,91.02,91.65,90.76,91.51,10237702
13-Mar-17,91.31,91.78,90.93,91.36,10004297
10-Mar-17,91.95,92.00,90.53,91.28,13729948
